"","...1","species","canonicalName","countries_present","link.to.obs","tpl_input","TPL_Plant_Name_Index","standardized_name","hybrid","family_tpl","name_status","list_id","region_id","status"
"15412",12917,"Livistona humilis R.Br.","Livistona humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15413",12918,"Livistona inermis R.Br.","Livistona inermis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15414",12919,"Livistona lanuginosa Rodd","Livistona lanuginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15415",12920,"Livistona leichhardtii F.Muell.","Livistona leichhardtii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15416",12921,"Livistona mariae F.Muell.","Livistona mariae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15417",12922,"Livistona muelleri F.M.Bailey","Livistona muelleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15418",12923,"Livistona nasmophila Dowe & D.L.Jones","Livistona nasmophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15419",12924,"Livistona nitida Rodd","Livistona nitida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15420",12925,"Livistona victoriae Rodd","Livistona victoriae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15421",12926,"Lobelia anceps L.f.","Lobelia anceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15422",12927,"Lobelia andrewsii Lammers","Lobelia andrewsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15423",12928,"Lobelia archeri N.G.Walsh","Lobelia archeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15424",12929,"Lobelia arnhemiaca E.Wimm.","Lobelia arnhemiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15425",12930,"Lobelia beaugleholei Albr.","Lobelia beaugleholei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15426",12931,"Lobelia browniana Schult.","Lobelia browniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15427",12932,"Lobelia claviflora Albr. & R.W.Jobson","Lobelia claviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15428",12933,"Lobelia cleistogamoides N.G.Walsh & Albr.","Lobelia cleistogamoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15429",12934,"Lobelia concolor R.Br.","Lobelia concolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15430",12935,"Lobelia darlingensis (E.Wimm.) Albr.","Lobelia darlingensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15431",12936,"Lobelia dentata Cav.","Lobelia dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15432",12937,"Lobelia dioica R.Br.","Lobelia dioica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15433",12938,"Lobelia douglasiana F.M.Bailey","Lobelia douglasiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15434",12939,"Lobelia fissiflora N.G.Walsh","Lobelia fissiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15435",12940,"Lobelia gelida F.Muell.","Lobelia gelida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15436",12941,"Lobelia gibbosa Labill.","Lobelia gibbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15437",12942,"Lobelia heterophylla Labill.","Lobelia heterophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15438",12943,"Lobelia irrigua R.Br.","Lobelia irrigua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15439",12944,"Lobelia leucotos Albr.","Lobelia leucotos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15440",12945,"Lobelia membranacea R.Br.","Lobelia membranacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15441",12946,"Lobelia pedunculata R.Br.","Lobelia pedunculata",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=245731&view=&without_taxon_id=632790&page=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15442",12947,"Lobelia pratioides Benth.","Lobelia pratioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15443",12948,"Lobelia purpurascens R.Br.","Lobelia purpurascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15444",12949,"Lobelia quadrangularis R.Br.","Lobelia quadrangularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15445",12950,"Lobelia rarifolia E.Wimm.","Lobelia rarifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15446",12951,"Lobelia rhombifolia de Vriese","Lobelia rhombifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15447",12952,"Lobelia rhytidosperma Benth.","Lobelia rhytidosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15448",12953,"Lobelia simplicicaulis R.Br.","Lobelia simplicicaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15449",12954,"Lobelia simulans N.G.Walsh","Lobelia simulans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15450",12955,"Lobelia stenophylla Benth.","Lobelia stenophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15451",12956,"Lobelia surrepens Hook.f.","Lobelia surrepens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15452",12957,"Lobelia tenuior R.Br.","Lobelia tenuior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15453",12958,"Lobelia trigonocaulis F.Muell.","Lobelia trigonocaulis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15454",12959,"Lobelia winfridae Diels","Lobelia winfridae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15455",12960,"Logania albiflora (Andrews) Druce","Logania albiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15456",12961,"Logania archeri B.J.Conn","Logania archeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15457",12962,"Logania buxifolia F.Muell.","Logania buxifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15458",12963,"Logania cordifolia Hook.","Logania cordifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15459",12964,"Logania crassifolia R.Br.","Logania crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15460",12965,"Logania diffusa R.J.F.Hend.","Logania diffusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15461",12966,"Logania fasciculata R.Br.","Logania fasciculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15462",12967,"Logania granitica A.J.Whalen & B.J.Conn","Logania granitica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15463",12968,"Logania insularis J.M.Black","Logania insularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15464",12969,"Logania linifolia Schltdl.","Logania linifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15465",12970,"Logania litoralis B.J.Conn","Logania litoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15466",12971,"Logania micrantha Benth.","Logania micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15467",12972,"Logania minor (J.M.Black) B.J.Conn","Logania minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15468",12973,"Logania nanophylla B.J.Conn","Logania nanophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15469",12974,"Logania ovata R.Br.","Logania ovata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15470",12975,"Logania perryana B.J.Conn","Logania perryana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15471",12976,"Logania recurva J.M.Black","Logania recurva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15472",12977,"Logania saxatilis G.Perry ex B.J.Conn","Logania saxatilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15473",12978,"Logania scabrella B.J.Conn","Logania scabrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15474",12979,"Logania stenophylla F.Muell.","Logania stenophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15475",12980,"Logania sylvicola Cranfield, Hislop & T.D.Macfarl.","Logania sylvicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15476",12981,"Logania vaginalis (Labill.) F.Muell.","Logania vaginalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15477",12982,"Lomandra acicularis M.D.Barrett","Lomandra acicularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15478",12983,"Lomandra banksii (R.Br.) Lauterb.","Lomandra banksii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15479",12984,"Lomandra bracteata A.T.Lee","Lomandra bracteata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15480",12985,"Lomandra brevis A.T.Lee","Lomandra brevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15481",12986,"Lomandra brittanii T.S.Choo","Lomandra brittanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15482",12987,"Lomandra caespitosa (F.Muell. ex Benth.) Ewart","Lomandra caespitosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15483",12988,"Lomandra collina (R.Br.) Ewart","Lomandra collina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15484",12989,"Lomandra confertifolia (F.M.Bailey) Fahn","Lomandra confertifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15485",12990,"Lomandra cylindrica A.T.Lee","Lomandra cylindrica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15486",12991,"Lomandra decomposita (R.Br.) Jian Wang ter & A.R.Bean","Lomandra decomposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15487",12992,"Lomandra densiflora J.M.Black","Lomandra densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15488",12993,"Lomandra drummondii (Benth.) Ewart","Lomandra drummondii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15489",12994,"Lomandra effusa (Lindl.) Ewart","Lomandra effusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15490",12995,"Lomandra elongata (Benth.) Ewart","Lomandra elongata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15491",12996,"Lomandra fibrata J.M.Black","Lomandra fibrata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15492",12997,"Lomandra filiformis (Thunb.) Britten","Lomandra filiformis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15493",12998,"Lomandra fluviatilis (R.Br.) A.T.Lee","Lomandra fluviatilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15494",12999,"Lomandra glauca (R.Br.) Ewart","Lomandra glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15495",13000,"Lomandra gracilis (R.Br.) A.T.Lee","Lomandra gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15496",13001,"Lomandra hastilis (R.Br.) Ewart","Lomandra hastilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15497",13002,"Lomandra hermaphrodita (C.R.P.Andrews) C.A.Gardner","Lomandra hermaphrodita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15498",13003,"Lomandra hystrix (R.Br.) L.R.Fraser & Vickery","Lomandra hystrix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15499",13004,"Lomandra integra T.D.Macfarl.","Lomandra integra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15500",13005,"Lomandra juncea (F.Muell.) Ewart","Lomandra juncea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15501",13006,"Lomandra laxa (R.Br.) A.T.Lee","Lomandra laxa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15502",13007,"Lomandra leucocephala (R.Br.) Ewart","Lomandra leucocephala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15503",13008,"Lomandra longifolia Labill.","Lomandra longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15504",13009,"Lomandra marginata T.D.Macfarl. & Conran","Lomandra marginata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15505",13010,"Lomandra maritima T.S.Choo","Lomandra maritima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15506",13011,"Lomandra micrantha (Endl.) Ewart","Lomandra micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15507",13012,"Lomandra montana (R.Br.) L.R.Fraser & Vickery","Lomandra montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15508",13013,"Lomandra mucronata (R.Br.) A.T.Lee","Lomandra mucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15509",13014,"Lomandra multiflora (R.Br.) Britten","Lomandra multiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15510",13015,"Lomandra nana (A.T.Lee) A.T.Lee","Lomandra nana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15511",13016,"Lomandra nigricans T.D.Macfarl.","Lomandra nigricans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15512",13017,"Lomandra nutans T.D.Macfarl.","Lomandra nutans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15513",13018,"Lomandra obliqua (Thunb.) J.F.Macbr.","Lomandra obliqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15514",13019,"Lomandra odora (Endl.) Ewart","Lomandra odora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15515",13020,"Lomandra ordii (F.Muell.) Schltr.","Lomandra ordii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15516",13021,"Lomandra oreophila B.J.Conn & Quirico","Lomandra oreophila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15517",13022,"Lomandra patens A.T.Lee","Lomandra patens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15518",13023,"Lomandra pauciflora (R.Br.) Ewart","Lomandra pauciflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15519",13024,"Lomandra preissii (Endl.) Ewart","Lomandra preissii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15520",13025,"Lomandra purpurea (Endl.) Ewart","Lomandra purpurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15521",13026,"Lomandra rigida Labill.","Lomandra rigida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15522",13027,"Lomandra rupestris (Endl.) Ewart","Lomandra rupestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15523",13028,"Lomandra sericea (Endl.) Ewart","Lomandra sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15524",13029,"Lomandra sonderi (F.Muell.) Ewart","Lomandra sonderi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15525",13030,"Lomandra sororia (F.Muell. ex Benth.) Ewart","Lomandra sororia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15526",13031,"Lomandra spartea (Endl.) Ewart","Lomandra spartea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15527",13032,"Lomandra spicata A.T.Lee","Lomandra spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15528",13033,"Lomandra suaveolens (Endl.) Ewart","Lomandra suaveolens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15529",13034,"Lomandra teres T.D.Macfarl.","Lomandra teres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15530",13035,"Lomandra tropica A.T.Lee","Lomandra tropica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15531",13036,"Lomandra whicherensis Keighery","Lomandra whicherensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15532",13037,"Lomariopsis kingii (Copel.) Holttum","Lomariopsis kingii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15533",13038,"Lomatia arborescens L.R.Fraser & Vickery","Lomatia arborescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15534",13039,"Lomatia fraseri R.Br.","Lomatia fraseri",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=550664&view=&page=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15535",13040,"Lomatia ilicifolia R.Br.","Lomatia ilicifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15536",13041,"Lomatia milnerae Olde","Lomatia milnerae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15537",13042,"Lomatia myricoides (C.F.Gaertn.) Domin","Lomatia myricoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15538",13043,"Lomatia polymorpha R.Br.","Lomatia polymorpha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15539",13044,"Lomatia silaifolia (Sm.) R.Br.","Lomatia silaifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15540",13045,"Lomatia tasmanica W.M.Curtis","Lomatia tasmanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15541",13046,"Lomatia tinctoria (Labill.) R.Br.","Lomatia tinctoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15542",13047,"Lophatherum gracile Brongn.","Lophatherum gracile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15543",13048,"Lophopetalum arnhemicum Byrnes","Lophopetalum arnhemicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15544",13049,"Lophostemon confertus (R.Br.) Peter G.Wilson & J.T.Waterh.","Lophostemon confertus",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=135363&view=&page=","Lophostemon confertus",1,"Lophostemon confertus",0,"Myrtaceae","accepted",497,497,"alien"
"15545",13050,"Lophostemon grandiflorus (Benth.) Peter G.Wilson & J.T.Waterh.","Lophostemon grandiflorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15546",13051,"Lophostemon lactifluus (F.Muell.) Peter G.Wilson & J.T.Waterh.","Lophostemon lactifluus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15547",13052,"Lophostemon suaveolens (Sol. ex Gaertn.) Peter G.Wilson & J.T.Waterh.","Lophostemon suaveolens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15548",13053,"Lordhowea insularis (Benth.) B.Nord.","Lordhowea insularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15549",13054,"Lotus australis Andrews","Lotus australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15550",13055,"Lotus cruentus Court","Lotus cruentus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15551",13056,"Loxocarya albipes Pate & Meney","Loxocarya albipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15552",13057,"Loxocarya cinerea R.Br.","Loxocarya cinerea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15553",13058,"Loxocarya gigas B.G.Briggs & L.A.S.Johnson","Loxocarya gigas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15554",13059,"Loxocarya magna Meney & K.W.Dixon","Loxocarya magna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15555",13060,"Loxocarya striata (F.Muell.) B.G.Briggs & L.A.S.Johnson","Loxocarya striata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15556",13061,"Ludwigia adscendens (L.) H.Hara","Ludwigia adscendens",NA,NA,"Ludwigia adscendens",1,"Ludwigia adscendens",0,"Onagraceae","accepted",1851,350,"naturalized"
"15557",13061,"Ludwigia adscendens (L.) H.Hara","Ludwigia adscendens",NA,NA,"Ludwigia adscendens",1,"Ludwigia adscendens",0,"Onagraceae","accepted",368,368,"naturalized"
"15558",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",265,265,"naturalized"
"15559",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",271,271,"naturalized"
"15560",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",272,272,"naturalized"
"15561",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",277,277,"naturalized"
"15562",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",283,283,"naturalized"
"15563",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",1170,523,"naturalized"
"15564",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",1052,523,"naturalized"
"15565",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",709,709,"naturalized"
"15566",13062,"Ludwigia hyssopifolia (G.Don) Exell","Ludwigia hyssopifolia",NA,NA,"Ludwigia hyssopifolia",1,"Ludwigia hyssopifolia",0,"Onagraceae","accepted",1005,731,"naturalized"
"15567",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1853,291,"naturalized"
"15568",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1854,292,"naturalized"
"15569",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1855,293,"naturalized"
"15570",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1856,294,"naturalized"
"15571",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1858,296,"naturalized"
"15572",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1859,297,"naturalized"
"15573",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1860,298,"naturalized"
"15574",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1861,299,"naturalized"
"15575",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1863,301,"naturalized"
"15576",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1864,302,"naturalized"
"15577",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",1865,303,"naturalized"
"15578",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",368,368,"naturalized"
"15579",13063,"Ludwigia octovalvis (Jacq.) P.H.Raven","Ludwigia octovalvis",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=164861&view=&page=","Ludwigia octovalvis",1,"Ludwigia octovalvis",0,"Onagraceae","accepted",728,728,"naturalized"
"15580",13064,"Ludwigia peploides (Kunth) P.H.Raven","Ludwigia peploides",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=60220&view=&page=","Ludwigia peploides",1,"Ludwigia peploides",0,"Onagraceae","accepted",1854,292,"naturalized"
"15581",13064,"Ludwigia peploides (Kunth) P.H.Raven","Ludwigia peploides",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=60220&view=&page=","Ludwigia peploides",1,"Ludwigia peploides",0,"Onagraceae","accepted",1855,293,"naturalized"
"15582",13064,"Ludwigia peploides (Kunth) P.H.Raven","Ludwigia peploides",NA,"https://www.inaturalist.org/observations?introduced=true&not_in_place=6744&place_id=any&taxon_id=60220&view=&page=","Ludwigia peploides",1,"Ludwigia peploides",0,"Onagraceae","accepted",1864,302,"naturalized"
